    33.0   7.70998E-17  7.70998E-18  4.44329E-17  1.08724E-16  1.50477E-16  2.55815E-16  9.21537E-17  1.38945E-16  1.48999E-16  6.29577E-17
    34.0   8.05992E-17  8.05992E-18  4.70070E-17  1.17619E-16  1.65314E-16  2.80096E-16  1.01908E-16  1.52004E-16  1.64679E-16  6.90343E-17
    35.0   8.39852E-17  8.39852E-18  4.95645E-17  1.26677E-16  1.80686E-16  3.05098E-16  1.12290E-16  1.65631E-16  1.81160E-16  7.54956E-17
    36.0   8.72420E-17  8.72420E-18  5.20969E-17  1.35860E-16  1.96527E-16  3.30707E-16  1.23306E-16  1.79800E-16  1.98405E-16  8.23537E-17
    37.0   9.03554E-17  9.03554E-18  5.45962E-17  1.45129E-16  2.12767E-16  3.56805E-16  1.34961E-16  1.94483E-16  2.16371E-16  8.96210E-17
    38.0   9.33124E-17  9.33124E-18  5.70550E-17  1.54444E-16  2.29332E-16  3.83271E-16  1.47260E-16  2.09649E-16  2.35010E-16  9.73100E-17
    39.0   9.61017E-17  9.61017E-18  5.94663E-17  1.63767E-16  2.46148E-16  4.09983E-16  1.60204E-16  2.25265E-16  2.54268E-16  1.05433E-16
    40.0   9.87138E-17  9.87138E-18  6.18236E-17  1.73060E-16  2.63137E-16  4.36818E-16  1.73793E-16  2.41296E-16  2.74090E-16  1.14002E-16
    41.0   1.01140E-16  1.01140E-17  6.41212E-17  1.82286E-16  2.80222E-16  4.63655E-16  1.88025E-16  2.57706E-16  2.94414E-16  1.23030E-16
    42.0   1.03375E-16  1.03375E-17  6.63537E-17  1.91409E-16  2.97324E-16  4.90374E-16  2.02897E-16  2.74456E-16  3.15178E-16  1.32530E-16
    43.0   1.05412E-16  1.05412E-17  6.85163E-17  2.00394E-16  3.14367E-16  5.16860E-16  2.18404E-16  2.91509E-16  3.36316E-16  1.42513E-16
    44.0   1.07248E-16  1.07248E-17  7.06047E-17  2.09211E-16  3.31275E-16  5.43000E-16  2.34539E-16  3.08825E-16  3.57760E-16  1.52993E-16
    45.0   1.08881E-16  1.08881E-17  7.26152E-17  2.17828E-16  3.47975E-16  5.68687E-16  2.51295E-16  3.26364E-16  3.79442E-16  1.63982E-16
    46.0   1.10309E-16  1.10309E-17  7.45444E-17  2.26217E-16  3.64396E-16  5.93820E-16  2.68662E-16  3.44085E-16  4.01293E-16  1.75492E-16
    47.0   1.11533E-16  1.11533E-17  7.63896E-17  2.34352E-16  3.80471E-16  6.18303E-16  2.86629E-16  3.61950E-16  4.23243E-16  1.87536E-16
    48.0   1.12555E-16  1.12555E-17  7.81485E-17  2.42208E-16  3.96136E-16  6.42047E-16  3.05183E-16  3.79917E-16  4.45223E-16  2.00127E-16
    49.0   1.13376E-16  1.13376E-17  7.98191E-17  2.49764E-16  4.11330E-16  6.64971E-16  3.24312E-16  3.97946E-16  4.67165E-16  2.13278E-16
    50.0   1.14000E-16  1.14000E-17  8.14000E-17  2.57000E-16  4.26000E-16  6.87000E-16  3.44000E-16  4.16000E-16  4.89000E-16  2.27000E-16
    51.0   1.14433E-16  1.14433E-17  8.28907E-17  2.63902E-16  4.40102E-16  7.08082E-16  3.64230E-16  4.34045E-16  5.10675E-16  2.46979E-16
    52.0   1.14688E-16  1.14688E-17  8.42939E-17  2.70470E-16  4.53636E-16  7.28237E-16  3.84978E-16  4.52079E-16  5.32184E-16  2.68534E-16
