    37.0   2.28537E-15  7.99952E-17  5.63168E-17  3.77733E-17  2.67111E-17  9.57964E-18  3.03104E-18  7.63734E-21  4.40383E-21
    38.0   2.30363E-15  8.05823E-17  5.72917E-17  3.89062E-17  2.77697E-17  9.92747E-18  3.17178E-18  8.29089E-21  4.80554E-21
    39.0   2.32065E-15  8.11214E-17  5.82013E-17  4.00052E-17  2.88030E-17  1.02697E-17  3.31514E-18  8.98118E-21  5.23202E-21
    40.0   2.33650E-15  8.16145E-17  5.90468E-17  4.10695E-17  2.98087E-17  1.06062E-17  3.46111E-18  9.70927E-21  5.68409E-21
    41.0   2.35122E-15  8.20634E-17  5.98295E-17  4.20983E-17  3.07849E-17  1.09364E-17  3.60967E-18  1.04762E-20  6.16260E-21
    42.0   2.36486E-15  8.24701E-17  6.05509E-17  4.30909E-17  3.17296E-17  1.12603E-17  3.76079E-18  1.12830E-20  6.66839E-21
    43.0   2.37746E-15  8.28362E-17  6.12123E-17  4.40469E-17  3.26412E-17  1.15775E-17  3.91445E-18  1.21308E-20  7.20231E-21
    44.0   2.38907E-15  8.31636E-17  6.18153E-17  4.49660E-17  3.35183E-17  1.18880E-17  4.07065E-18  1.30205E-20  7.76522E-21
    45.0   2.39972E-15  8.34537E-17  6.23616E-17  4.58480E-17  3.43597E-17  1.21914E-17  4.22936E-18  1.39533E-20  8.35798E-21
    46.0   2.40946E-15  8.37083E-17  6.28527E-17  4.66927E-17  3.51642E-17  1.24878E-17  4.39056E-18  1.49302E-20  8.98145E-21
    47.0   2.41832E-15  8.39287E-17  6.32904E-17  4.75001E-17  3.59311E-17  1.27769E-17  4.55424E-18  1.59523E-20  9.63651E-21
    48.0   2.42634E-15  8.41166E-17  6.36764E-17  4.82704E-17  3.66597E-17  1.30587E-17  4.72038E-18  1.70205E-20  1.03240E-20
    49.0   2.43356E-15  8.42732E-17  6.40123E-17  4.90036E-17  3.73495E-17  1.33330E-17  4.88898E-18  1.81361E-20  1.10449E-20
    50.0   2.44000E-15  8.44000E-17  6.43000E-17  4.97000E-17  3.80000E-17  1.36000E-17  5.06000E-18  1.93000E-20  1.18000E-20
    51.0   2.44571E-15  8.44986E-17  6.45416E-17  5.03605E-17  3.86118E-17  1.38597E-17  5.32896E-18  1.99977E-20  1.22163E-20
    52.0   2.45074E-15  8.45723E-17  6.47411E-17  5.09882E-17  3.91877E-17  1.41129E-17  5.61056E-18  2.06870E-20  1.26388E-20
    53.0   2.45515E-15  8.46245E-17  6.49027E-17  5.15865E-17  3.97314E-17  1.43607E-17  5.90461E-18  2.13728E-20  1.30675E-20
    54.0   2.45899E-15  8.46581E-17  6.50304E-17  5.21588E-17  4.02464E-17  1.46042E-17  6.21087E-18  2.20600E-20  1.35022E-20
    55.0   2.46231E-15  8.46760E-17  6.51277E-17  5.27082E-17  4.07358E-17  1.48442E-17  6.52907E-18  2.27540E-20  1.39431E-20
    56.0   2.46515E-15  8.46808E-17  6.51980E-17  5.32376E-17  4.12029E-17  1.50817E-17  6.85885E-18  2.34600E-20  1.43900E-20
    57.0   2.46756E-15  8.46747E-17  6.52445E-17  5.37499E-17  4.16506E-17  1.53175E-17  7.19983E-18  2.41832E-20  1.48430E-20
    58.0   2.46958E-15  8.46599E-17  6.52700E-17  5.42476E-17  4.20819E-17  1.55526E-17  7.55157E-18  2.49290E-20  1.53019E-20
    59.0   2.47124E-15  8.46383E-17  6.52772E-17  5.47333E-17  4.24993E-17  1.57876E-17  7.91356E-18  2.57030E-20  1.57668E-20
    60.0   2.47257E-15  8.46116E-17  6.52685E-17  5.52093E-17  4.29055E-17  1.60234E-17  8.28525E-18  2.65108E-20  1.62377E-20
    61.0   2.47361E-15  8.45813E-17  6.52461E-17  5.56778E-17  4.33029E-17  1.62607E-17  8.66603E-18  2.73581E-20  1.67146E-20
    62.0   2.47438E-15  8.45491E-17  6.52122E-17  5.61408E-17  4.36937E-17  1.65003E-17  9.05524E-18  2.82509E-20  1.71973E-20
    63.0   2.47492E-15  8.45161E-17  6.51686E-17  5.66002E-17  4.40800E-17  1.67427E-17  9.45217E-18  2.91954E-20  1.76859E-20
    64.0   2.47524E-15  8.44835E-17  6.51170E-17  5.70579E-17  4.44639E-17  1.69887E-17  9.85605E-18  3.01980E-20  1.81804E-20
    65.0   2.47536E-15  8.44524E-17  6.50592E-17  5.75155E-17  4.48472E-17  1.72389E-17  1.02661E-17  3.12657E-20  1.86807E-20
    66.0   2.47532E-15  8.44238E-17  6.49964E-17  5.79747E-17  4.52318E-17  1.74938E-17  1.06814E-17  3.24055E-20  1.91868E-20
    67.0   2.47512E-15  8.43986E-17  6.49302E-17  5.84369E-17  4.56193E-17  1.77542E-17  1.11011E-17  3.36251E-20  1.96987E-20
    68.0   2.47479E-15  8.43775E-17  6.48616E-17  5.89037E-17  4.60114E-17  1.80206E-17  1.15243E-17  3.49329E-20  2.02164E-20
    69.0   2.47435E-15  8.43614E-17  6.47918E-17  5.93762E-17  4.64094E-17  1.82936E-17  1.19500E-17  3.63376E-20  2.07398E-20
    70.0   2.47380E-15  8.43508E-17  6.47219E-17  5.98558E-17  4.68150E-17  1.85737E-17  1.23772E-17  3.78488E-20  2.12690E-20
    71.0   2.47316E-15  8.43463E-17  6.46528E-17  6.03436E-17  4.72293E-17  1.88614E-17  1.28049E-17  3.94769E-20  2.18039E-20
    72.0   2.47245E-15  8.43485E-17  6.45853E-17  6.08409E-17  4.76538E-17  1.91574E-17  1.32321E-17  4.12332E-20  2.23444E-20
    73.0   2.47168E-15  8.43579E-17  6.45202E-17  6.13488E-17  4.80896E-17  1.94621E-17  1.36577E-17  4.31299E-20  2.28906E-20
    74.0   2.47086E-15  8.43750E-17  6.44582E-17  6.18681E-17  4.85379E-17  1.97761E-17  1.40807E-17  4.51806E-20  2.34425E-20
    75.0   2.47000E-15  8.44000E-17  6.44000E-17  6.24000E-17  4.90000E-17  2.01000E-17  1.45000E-17  4.74000E-20  2.40000E-20
    76.0   2.46911E-15  8.44331E-17  6.43460E-17  6.29449E-17  4.94764E-17  2.04340E-17  1.49147E-17  4.98024E-20  2.59135E-20
    77.0   2.46818E-15  8.44732E-17  6.42958E-17  6.35012E-17  4.99659E-17  2.07773E-17  1.53245E-17  5.23949E-20  2.79515E-20
    78.0   2.46721E-15  8.45190E-17  6.42489E-17  6.40669E-17  5.04668E-17  2.11291E-17  1.57293E-17  5.51829E-20  3.01204E-20
    79.0   2.46620E-15  8.45693E-17  6.42050E-17  6.46401E-17  5.09776E-17  2.14882E-17  1.61291E-17  5.81720E-20  3.24267E-20
    80.0   2.46514E-15  8.46230E-17  6.41635E-17  6.52189E-17  5.14967E-17  2.18538E-17  1.65239E-17  6.13675E-20  3.48772E-20
    81.0   2.46402E-15  8.46789E-17  6.41240E-17  6.58016E-17  5.20227E-17  2.22248E-17  1.69137E-17  6.47747E-20  3.74790E-20
    82.0   2.46285E-15  8.47362E-17  6.40863E-17  6.63866E-17  5.25543E-17  2.26004E-17  1.72984E-17  6.83986E-20  4.02393E-20
    83.0   2.46162E-15  8.47938E-17  6.40500E-17  6.69721E-17  5.30900E-17  2.29795E-17  1.76782E-17  7.22438E-20  4.31656E-20
    84.0   2.46034E-15  8.48511E-17  6.40146E-17  6.75567E-17  5.36285E-17  2.33613E-17  1.80530E-17  7.63145E-20  4.62659E-20
